zenodo-8398493		https://github.com/biobricks-ai/zenodo-8398493	main
zenodo-17621797		https://github.com/biobricks-ai/zenodo-17621797	main
zenodo-17013472		https://github.com/biobricks-ai/zenodo-17013472	main
zenodo-17067683		https://github.com/biobricks-ai/zenodo-17067683	main
zenodo-16871230		https://github.com/biobricks-ai/zenodo-16871230	main
zenodo-15300415		https://github.com/biobricks-ai/zenodo-15300415	main
zenodo-14865478		https://github.com/biobricks-ai/zenodo-14865478	main
zenodo-14865446		https://github.com/biobricks-ai/zenodo-14865446	main
zenodo-14863537		https://github.com/biobricks-ai/zenodo-14863537	main
zenodo-17463644		https://github.com/biobricks-ai/zenodo-17463644	main
zenodo-16639912		https://github.com/biobricks-ai/zenodo-16639912	main
zenodo-16639865		https://github.com/biobricks-ai/zenodo-16639865	main
zenodo-8363787		https://github.com/biobricks-ai/zenodo-8363787	main
zenodo-11217984		https://github.com/biobricks-ai/zenodo-11217984	main
zenodo-5619444		https://github.com/biobricks-ai/zenodo-5619444	main
zenodo-5010918		https://github.com/biobricks-ai/zenodo-5010918	main
zenodo-4279743		https://github.com/biobricks-ai/zenodo-4279743	main
zenodo-582137		https://github.com/biobricks-ai/zenodo-582137	main
zenodo-2536761		https://github.com/biobricks-ai/zenodo-2536761	main
zenodo-17896231		https://github.com/biobricks-ai/zenodo-17896231	main
zenodo-3275151		https://github.com/biobricks-ai/zenodo-3275151	main
zenodo-17584777		https://github.com/biobricks-ai/zenodo-17584777	main
zenodo-17584764		https://github.com/biobricks-ai/zenodo-17584764	main
zenodo-17507691		https://github.com/biobricks-ai/zenodo-17507691	main
zenodo-17507332		https://github.com/biobricks-ai/zenodo-17507332	main
zenodo-15740778		https://github.com/biobricks-ai/zenodo-15740778	main
zenodo-10614159		https://github.com/biobricks-ai/zenodo-10614159	main
zenodo-16441958		https://github.com/biobricks-ai/zenodo-16441958	main
zenodo-8198494		https://github.com/biobricks-ai/zenodo-8198494	main
zenodo-7776272		https://github.com/biobricks-ai/zenodo-7776272	main
zenodo-7740223		https://github.com/biobricks-ai/zenodo-7740223	main
zenodo-7726181		https://github.com/biobricks-ai/zenodo-7726181	main
zenodo-18400991		https://github.com/biobricks-ai/zenodo-18400991	main
zenodo-15659310		https://github.com/biobricks-ai/zenodo-15659310	main
bdb99-smiles-for-cytochrome-p450-4b1		https://github.com/biobricks-ai/bdb99-smiles-for-cytochrome-p450-4b1	main
smpdb-smpdb		https://github.com/biobricks-ai/smpdb-smpdb	main
zenodo-18292837		https://github.com/biobricks-ai/zenodo-18292837	main
medium-molecular-deep-learning-using		https://github.com/biobricks-ai/medium-molecular-deep-learning-using	main
figshare-curated-cyp450-interaction-dat		https://github.com/biobricks-ai/figshare-curated-cyp450-interaction-dat	main
nrdc-identifying-endocrine-disrupti		https://github.com/biobricks-ai/nrdc-identifying-endocrine-disrupti	main
figshare-31169917		https://github.com/biobricks-ai/figshare-31169917	main
figshare-31169382		https://github.com/biobricks-ai/figshare-31169382	main
figshare-31169379		https://github.com/biobricks-ai/figshare-31169379	main
libguides-toxicology-databases		https://github.com/biobricks-ai/libguides-toxicology-databases	main
dev-cyp450-2d6-substrate-admet-fea		https://github.com/biobricks-ai/dev-cyp450-2d6-substrate-admet-fea	main
oecd-echemportal-global-portal-to-inform		https://github.com/biobricks-ai/oecd-echemportal-global-portal-to-inform	main
epa-mode-of-action		https://github.com/biobricks-ai/epa-mode-of-action	main
drugdesignda-bace-grand-challenge-4		https://github.com/biobricks-ai/drugdesignda-bace-grand-challenge-4	main
acs-deep-learning-models-for-predi		https://github.com/biobricks-ai/acs-deep-learning-models-for-predi	main
kaggle-molecular-toxicity-prediction		https://github.com/biobricks-ai/kaggle-molecular-toxicity-prediction	main
nih-2d-qsar-molecular-docking-drug-like		https://github.com/biobricks-ai/nih-2d-qsar-molecular-docking-drug-like	main
figshare-item-herg-data		https://github.com/biobricks-ai/figshare-item-herg-data	main
mdpi-molecular-determinants-of-per		https://github.com/biobricks-ai/mdpi-molecular-determinants-of-per	main
chemrxiv-proqsar-a-modular-and-reproduc		https://github.com/biobricks-ai/chemrxiv-proqsar-a-modular-and-reproduc	main
catalog-dataset-catalog-data-gov		https://github.com/biobricks-ai/catalog-dataset-catalog-data-gov	main
catalog-pesticides-dataset-catalog-dat		https://github.com/biobricks-ai/catalog-pesticides-dataset-catalog-dat	main
go-drugbank-online-database-for-d		https://github.com/biobricks-ai/go-drugbank-online-database-for-d	main
nih-a-benchmark-dataset-for-machine-lea		https://github.com/biobricks-ai/nih-a-benchmark-dataset-for-machine-lea	main
bindingdb-fda-approved-drugs-in-bindingd		https://github.com/biobricks-ai/bindingdb-fda-approved-drugs-in-bindingd	main
bindingdb-bindingdb-primarysearch-ki		https://github.com/biobricks-ai/bindingdb-bindingdb-primarysearch-ki	main
herg-curated		https://github.com/biobricks-ai/herg-curated	main
multimodal-ld50		https://github.com/biobricks-ai/multimodal-ld50	main
guidetopharmacology		https://github.com/biobricks-ai/guidetopharmacology	main
norman-sle		https://github.com/biobricks-ai/norman-sle	main
tox-benchmark		https://github.com/biobricks-ai/tox-benchmark	main
drug-induced-autoimmunity-prediction		https://github.com/biobricks-ai/drug-induced-autoimmunity-prediction	main
fda-dilist		https://github.com/biobricks-ai/fda-dilist	main
biofacquim-db		https://github.com/biobricks-ai/biofacquim-db	main
phenol-explorer-db		https://github.com/biobricks-ai/phenol-explorer-db	main
mudi-ddi-zenodo		https://github.com/biobricks-ai/mudi-ddi-zenodo	main
pharmabench-admet		https://github.com/biobricks-ai/pharmabench-admet	main
openfoodtox-efsa		https://github.com/biobricks-ai/openfoodtox-efsa	main
cpdb-carcinogenicity		https://github.com/biobricks-ai/cpdb-carcinogenicity	main
tox21-qhts-data		https://github.com/biobricks-ai/tox21-qhts-data	main
drugcentral-drugs		https://github.com/biobricks-ai/drugcentral-drugs	main
nanotoxicity-haha		https://github.com/biobricks-ai/nanotoxicity-haha	main
ctd-toxicogenomics		https://github.com/biobricks-ai/ctd-toxicogenomics	main
dta-atlas		https://github.com/biobricks-ai/dta-atlas	main
organic-reactions-mechanistic		https://github.com/biobricks-ai/organic-reactions-mechanistic	main
tox21-jku-machine-learning		https://github.com/biobricks-ai/tox21-jku-machine-learning	main
apistox-bee-toxicity		https://github.com/biobricks-ai/apistox-bee-toxicity	main
moleculenet-bbbp		https://github.com/biobricks-ai/moleculenet-bbbp	main
moleculenet-sider		https://github.com/biobricks-ai/moleculenet-sider	main
norman-sle-environmental		https://github.com/biobricks-ai/norman-sle-environmental	main
moleculenet-clintox		https://github.com/biobricks-ai/moleculenet-clintox	main
moleculenet-bace		https://github.com/biobricks-ai/moleculenet-bace	main
moleculenet-hiv		https://github.com/biobricks-ai/moleculenet-hiv	main
pubchemlite-exposomics		https://github.com/biobricks-ai/pubchemlite-exposomics	main
dgidb-interactions		https://github.com/biobricks-ai/dgidb-interactions	main
therapeutic-data-commons		https://github.com/biobricks-ai/therapeutic-data-commons	main
natural-products-atlas		https://github.com/biobricks-ai/natural-products-atlas	main
massbank-spectral-records		https://github.com/biobricks-ai/massbank-spectral-records	main
chembl-latest		https://github.com/biobricks-ai/chembl-latest	main
metabolomics-workbench-data		https://github.com/biobricks-ai/metabolomics-workbench-data	main
pubchem-compounds-sdf		https://github.com/biobricks-ai/pubchem-compounds-sdf	main
massbank-data		https://github.com/biobricks-ai/massbank-data	main
open-targets-platform		https://github.com/biobricks-ai/open-targets-platform	main
epa-toxcast-tox21-summary-files		https://github.com/biobricks-ai/epa-toxcast-tox21-summary-files	main
epa-ecotox-database		https://github.com/biobricks-ai/epa-ecotox-database	main
blood-brain-barrier-database-b3db		https://github.com/biobricks-ai/blood-brain-barrier-database-b3db	main
ames-mutagenicity-hansen-tu-berlin		https://github.com/biobricks-ai/ames-mutagenicity-hansen-tu-berlin	main
guidetopharmacology-ligands		https://github.com/biobricks-ai/guidetopharmacology-ligands	main
guidetopharmacology-interactions		https://github.com/biobricks-ai/guidetopharmacology-interactions	main
t3db-toxins		https://github.com/biobricks-ai/t3db-toxins	main
t3db-targets		https://github.com/biobricks-ai/t3db-targets	main
ctd-chemical-disease-associations		https://github.com/biobricks-ai/ctd-chemical-disease-associations	main
chembl-compounds		https://github.com/biobricks-ai/chembl-compounds	main
ctd-chemical-gene-interactions		https://github.com/biobricks-ai/ctd-chemical-gene-interactions	main
probes-and-drugs-data		https://github.com/biobricks-ai/probes-and-drugs-data	main
big-sol-db-solubility		https://github.com/biobricks-ai/big-sol-db-solubility	main
open-reaction-database-ord		https://github.com/biobricks-ai/open-reaction-database-ord	main
ice-ntp-toxicology-data		https://github.com/biobricks-ai/ice-ntp-toxicology-data	main
zinc-250k-smiles		https://github.com/biobricks-ai/zinc-250k-smiles	main
apistox-honeybee-toxicity		https://github.com/biobricks-ai/apistox-honeybee-toxicity	main
norman-susdat-merged-suspects		https://github.com/biobricks-ai/norman-susdat-merged-suspects	main
twosides-ddi-interactions		https://github.com/biobricks-ai/twosides-ddi-interactions	main
moleculenet-clintox-toxicity		https://github.com/biobricks-ai/moleculenet-clintox-toxicity	main
oecd-pfas-list-norman		https://github.com/biobricks-ai/oecd-pfas-list-norman	main
epa-ecotox-database-ascii		https://github.com/biobricks-ai/epa-ecotox-database-ascii	main
usda-pesticide-properties-database		https://github.com/biobricks-ai/usda-pesticide-properties-database	main
gnps-spectral-libraries		https://github.com/biobricks-ai/gnps-spectral-libraries	main
bmrb-nmr-csv-tables		https://github.com/biobricks-ai/bmrb-nmr-csv-tables	main
moleculenet-esol-solubility-csv		https://github.com/biobricks-ai/moleculenet-esol-solubility-csv	main
moleculenet-freesolv-hydration-csv		https://github.com/biobricks-ai/moleculenet-freesolv-hydration-csv	main
moleculenet-lipophilicity-csv		https://github.com/biobricks-ai/moleculenet-lipophilicity-csv	main
ames-mutagenicity-tu-berlin		https://github.com/biobricks-ai/ames-mutagenicity-tu-berlin	main
toxacol-acute-toxicity-fsl		https://github.com/biobricks-ai/toxacol-acute-toxicity-fsl	main
norman-susdat-suspect-list-exchange		https://github.com/biobricks-ai/norman-susdat-suspect-list-exchange	main
opera-qsar-datasets		https://github.com/biobricks-ai/opera-qsar-datasets	main
clintox-moleculenet		https://github.com/biobricks-ai/clintox-moleculenet	main
sider-moleculenet		https://github.com/biobricks-ai/sider-moleculenet	main
bbbp-moleculenet		https://github.com/biobricks-ai/bbbp-moleculenet	main
tox21-moleculenet		https://github.com/biobricks-ai/tox21-moleculenet	main
toxcast-moleculenet		https://github.com/biobricks-ai/toxcast-moleculenet	main
hiv-moleculenet		https://github.com/biobricks-ai/hiv-moleculenet	main
unitox-fda-drug-toxicity-summaries		https://github.com/biobricks-ai/unitox-fda-drug-toxicity-summaries	main
muv-moleculenet		https://github.com/biobricks-ai/muv-moleculenet	main
aqsoldb-solubility		https://github.com/biobricks-ai/aqsoldb-solubility	main
stitch-chemical-protein-links		https://github.com/biobricks-ai/stitch-chemical-protein-links	main
moleculenet-benchmarks		https://github.com/biobricks-ai/moleculenet-benchmarks	main
jrc-tsar-alternative-toxicology		https://github.com/biobricks-ai/jrc-tsar-alternative-toxicology	main
norman-susdat-pollutants		https://github.com/biobricks-ai/norman-susdat-pollutants	main
bindingdb-affinities		https://github.com/biobricks-ai/bindingdb-affinities	main
ice-skin-sensitization		https://github.com/biobricks-ai/ice-skin-sensitization	main
jglaser-binding-affinity		https://github.com/biobricks-ai/jglaser-binding-affinity	main
gpcrdb-ligands		https://github.com/biobricks-ai/gpcrdb-ligands	main
molecules-dataset-collection		https://github.com/biobricks-ai/molecules-dataset-collection	main
aqsoldb		https://github.com/biobricks-ai/aqsoldb	main
tox21-kaggle		https://github.com/biobricks-ai/tox21-kaggle	main
bace-dataset		https://github.com/biobricks-ai/bace-dataset	main
bbbp-dataset		https://github.com/biobricks-ai/bbbp-dataset	main
clintox-dataset		https://github.com/biobricks-ai/clintox-dataset	main
tox24-challenge-dataset		https://github.com/biobricks-ai/tox24-challenge-dataset	main
drugbank-open-data		https://github.com/biobricks-ai/drugbank-open-data	main
cyp450-curated-dataset		https://github.com/biobricks-ai/cyp450-curated-dataset	main
nist-pfas-suspect-list		https://github.com/biobricks-ai/nist-pfas-suspect-list	main
epi-food-chemical-database		https://github.com/biobricks-ai/epi-food-chemical-database	main
nist-pfas-msms-database		https://github.com/biobricks-ai/nist-pfas-msms-database	main
cyanometdb		https://github.com/biobricks-ai/cyanometdb	main
lotus-natural-products		https://github.com/biobricks-ai/lotus-natural-products	main
lotus-natural-products-augmented		https://github.com/biobricks-ai/lotus-natural-products-augmented	main
iupac-pka-dissociation-constants		https://github.com/biobricks-ai/iupac-pka-dissociation-constants	main
sampl7-physical-properties		https://github.com/biobricks-ai/sampl7-physical-properties	main
pharmgkb-pharmacogenomics-database-tsv		https://github.com/biobricks-ai/pharmgkb-pharmacogenomics-database-tsv	main
apistox-honey-bee-toxicity		https://github.com/biobricks-ai/apistox-honey-bee-toxicity	main
nsides-drug-side-effects-interactions-database		https://github.com/biobricks-ai/nsides-drug-side-effects-interactions-database	main
protac-8k-dataset		https://github.com/biobricks-ai/protac-8k-dataset	main
adore-ecotoxicology-benchmark-dataset		https://github.com/biobricks-ai/adore-ecotoxicology-benchmark-dataset	main
ctd-database		https://github.com/biobricks-ai/ctd-database	main
ecotox-knowledgebase		https://github.com/biobricks-ai/ecotox-knowledgebase	main
lotus-natural-products-database		https://github.com/biobricks-ai/lotus-natural-products-database	main
np-mrd-natural-products-structures		https://github.com/biobricks-ai/np-mrd-natural-products-structures	main
drug-intrinsic-solubility-829		https://github.com/biobricks-ai/drug-intrinsic-solubility-829	main
moa-aquatic-toxicity-curated-dataset		https://github.com/biobricks-ai/moa-aquatic-toxicity-curated-dataset	main
b3db-blood-brain-barrier-database		https://github.com/biobricks-ai/b3db-blood-brain-barrier-database	main
b3db-blood-brain-barrier-regression		https://github.com/biobricks-ai/b3db-blood-brain-barrier-regression	main
catmos-acute-oral-toxicity-dataset		https://github.com/biobricks-ai/catmos-acute-oral-toxicity-dataset	main
ld50-multimodal-toxicity		https://github.com/biobricks-ai/ld50-multimodal-toxicity	main
herg-inhibition-zenodo		https://github.com/biobricks-ai/herg-inhibition-zenodo	main
bigsoldb-solubility-dataset		https://github.com/biobricks-ai/bigsoldb-solubility-dataset	main
toxvaldb-epa-toxicology-values		https://github.com/biobricks-ai/toxvaldb-epa-toxicology-values	main
virtual-screening-benchmark-zenodo		https://github.com/biobricks-ai/virtual-screening-benchmark-zenodo	main
deeppk-pharmacokinetics-toxicity		https://github.com/biobricks-ai/deeppk-pharmacokinetics-toxicity	main
norman-susdat-environmental-chemicals		https://github.com/biobricks-ai/norman-susdat-environmental-chemicals	main
drugcomb-synergy-v1-4-zenodo		https://github.com/biobricks-ai/drugcomb-synergy-v1-4-zenodo	main
big-sol-db		https://github.com/biobricks-ai/big-sol-db	main
lanapdb-latin-american-natural-products		https://github.com/biobricks-ai/lanapdb-latin-american-natural-products	main
